postnummer,elområde
44134,SE3
44135,SE3
44136,SE3
44137,SE3
44138,SE3
44139,SE3
44140,SE3
44141,SE3
44142,SE3
44143,SE3
44144,SE3
44145,SE3
44146,SE3
44150,SE3
44151,SE3
44155,SE3
44156,SE3
44157,SE3
44158,SE3
44160,SE3
44163,SE3
44165,SE3
44170,SE3
44171,SE3
44172,SE3
44173,SE3
44174,SE3
44175,SE3
44180,SE3
44181,SE3
44183,SE3
44184,SE3
44185,SE3
44186,SE3
44191,SE3
44192,SE3
44193,SE3
44194,SE3
44195,SE3
44196,SE3
44200,SE3
44202,SE3
44210,SE3
44211,SE3
44215,SE3
44216,SE3
44217,SE3
44218,SE3
44219,Unknown
44220,SE3
44230,SE3
44231,SE3
44232,SE3
44233,SE3
44234,SE3
44235,SE3
44236,SE3
44237,SE3
44238,SE3
44239,SE3
44240,SE3
44241,SE3
44242,SE3
44243,SE3
44244,SE3
44245,SE3
44246,SE3
44247,SE3
44248,SE3
44249,SE3
44250,SE3
44251,SE3
44252,SE3
44253,SE3
44254,SE3
44255,SE3
44260,SE3
44265,Unknown
44266,Unknown
44267,Unknown
44270,SE3
44271,SE3
44272,SE3
44273,SE3
44274,SE3
44275,SE3
44277,SE3
44280,SE3
44281,SE3
44282,SE3
44283,SE3
44284,SE3
44290,SE3
44291,SE3
44292,SE3
44293,SE3
44294,SE3
44295,SE3
44296,SE3
44297,SE3
44298,SE3
44300,SE3
44303,SE3
44311,SE3
44312,SE3
44313,SE3
44315,SE3
44320,SE3
44321,SE3
44322,SE3
44323,SE3
44324,SE3
44325,SE3
44330,SE3
44331,SE3
44332,SE3
44333,SE3
44334,SE3
44335,SE3
44336,SE3
44338,SE3
44339,SE3
44340,SE3
44341,SE3
44342,SE3
44343,SE3
44344,SE3
44345,SE3
44350,SE3
44351,SE3
44360,SE3
44361,SE3
44370,SE3
44371,SE3
44372,SE3
44373,SE3
44374,SE3
44380,SE3
44391,SE3
44392,SE3
44395,SE3
44400,SE3
44402,SE3
44419,SE3
44420,SE3
44421,SE3
44422,SE3
44423,SE3
44424,SE3
44428,SE3
44430,SE3
44431,SE3
44432,SE3
44440,SE3
44441,SE3
44442,SE3
44443,SE3
44444,SE3
44445,SE3
44446,SE3
44447,SE3
44448,SE3
44452,SE3
44453,SE3
44454,SE3
44455,SE3
44460,SE3
44461,SE3
44465,SE3
44482,SE3
44483,SE3
44484,SE3
44485,SE3
44486,SE3
44491,SE3
44492,SE3
44493,SE3
44494,SE3
44495,SE3
44496,SE3
44497,SE3
44502,SE3
44521,SE3
44522,SE3
44523,SE3
44532,SE3
44533,SE3
44534,SE3
44536,SE3
44537,SE3
44552,SE3
44555,SE3
44556,SE3
44557,SE3
44580,SE3
44620,SE3
44621,SE3
44622,SE3
44623,SE3
44632,SE3
44633,SE3
44634,SE3
44635,SE3
44636,SE3
44637,SE3
44638,SE3
44640,SE3
44641,SE3
44691,SE3
44692,SE3
44693,SE3
44694,SE3
44695,SE3
44696,SE3
44697,SE3
44700,SE3
44720,SE3
44721,SE3
44722,SE3
44723,SE3
44724,SE3
44730,SE3
44731,SE3
44732,SE3
44733,SE3
44734,SE3
44735,SE3
44737,SE3
44780,SE3
44781,SE3
44782,SE3
44783,SE3
44784,SE3
44791,SE3
44792,SE3
44793,SE3
44794,SE3
44795,SE3
44820,SE3
44821,SE3
44822,SE3
44830,SE3
44831,SE3
44832,SE3
44833,SE3
44834,SE3
44835,SE3
44836,SE3
44837,SE3
44850,SE3
44891,SE3
44892,SE3
44895,SE3
44896,SE3
44900,SE3
44911,SE3
44914,SE3
44915,SE3
44920,SE3
44921,SE3
44922,SE3
44930,SE3
44931,SE3
44932,SE3
44933,SE3
44934,SE3
44935,SE3
44936,SE3
44940,SE3
44941,SE3
44942,SE3
44943,SE3
44944,SE3
44950,SE3
44951,SE3
44970,SE3
44980,SE3
44990,SE3
45101,SE3
45115,SE3
45116,SE3
45117,SE3
45118,SE3
45119,SE3
45120,SE3
45121,SE3
45122,SE3
45123,SE3
45124,SE3
45125,SE3
45126,SE3
45127,SE3
45130,SE3
45131,SE3
45132,SE3
45133,SE3
45134,SE3
45140,SE3
45141,SE3
45142,SE3
45143,SE3
45144,SE3
45145,SE3
45150,SE3
45151,SE3
45152,SE3
45153,SE3
45154,SE3
45155,SE3
45160,SE3
45161,SE3
45162,SE3
45163,SE3
45170,SE3
45171,SE3
45172,SE3
45173,SE3
45175,SE3
45176,SE3
45177,SE3
45178,Unknown
45179,Unknown
45180,SE3
45181,SE3
45182,SE3
45183,SE3
45185,SE3
45190,SE3
45191,SE3
45192,SE3
45193,SE3
45194,SE3
45195,SE3
45196,SE3
45197,SE3
45198,SE3
45201,SE3
45204,SE3
45205,SE3
45220,SE3
45221,SE3
45222,SE3
45223,SE3
45224,SE3
45230,SE3
45231,SE3
45232,SE3
45233,SE3
45234,SE3
45235,SE3
45236,SE3
45237,SE3
45238,SE3
45240,SE3
45250,SE3
45251,SE3
45252,SE3
45260,SE3
45270,SE3
45271,SE3
45280,SE3
45283,SE3
45290,SE3
45291,SE3
45292,SE3
45293,SE3
45294,SE3
45295,SE3
45296,SE3
45297,SE3
45318,Unknown
45320,Unknown
45321,Unknown
45322,Unknown
45323,Unknown
45324,Unknown
45329,Unknown
45330,Unknown
45331,Unknown
45332,Unknown
45333,Unknown
45334,Unknown
45335,Unknown
45336,Unknown
45337,Unknown
45338,Unknown
45340,Unknown
45341,Unknown
45350,Unknown
45380,Unknown
45381,Unknown
45391,Unknown
45392,Unknown
45393,Unknown
45420,SE3
45421,SE3
45430,SE3
45431,SE3
45432,SE3
45480,SE3
45491,SE3
45492,SE3
45493,SE3
45494,SE3
45495,SE3
45500,SE3
45520,SE3
45521,SE3
45530,SE3
45531,SE3
45532,SE3
45533,SE3
45534,SE3
45535,SE3
45541,SE3
45561,SE3
45580,SE3
45581,SE3
45583,SE3
45591,SE3
45592,SE3
45593,SE3
45595,SE3
45596,SE3
45597,SE3
45598,SE3
45601,Unknown
45620,Unknown
45621,Unknown
45622,Unknown
45623,Unknown
45625,Unknown
45626,SE3
45631,Unknown
45632,Unknown
45633,Unknown
45634,Unknown
45642,Unknown
45643,Unknown
45644,Unknown
45647,SE3
45650,Unknown
45651,Unknown
45655,SE3
45660,SE3
45661,SE3
45662,SE3
45680,Unknown
45681,Unknown
45691,Unknown
45692,SE3
45693,SE3
45694,SE3
45700,SE3
45702,SE3
45720,SE3
45721,SE3
45722,SE3
45723,SE3
45727,SE3
45730,SE3
45731,SE3
45732,SE3
45740,SE3
45741,SE3
45742,SE3
45743,SE3
45745,SE3
45746,SE3
45747,SE3
45748,SE3
45750,SE3
45751,SE3
45755,SE3
45756,SE3
45760,SE3
45761,SE3
45772,SE3
45773,Unknown
45781,SE3
45782,SE3
45791,SE3
45793,SE3
45795,SE3
45796,SE3
45797,Unknown
45820,SE3
45821,SE3
45822,SE3
45830,SE3
45831,SE3
45832,SE3
45840,SE3
45870,SE3
45880,SE3
45881,SE3
45891,SE3
45892,SE3
45893,SE3
45894,SE3
45896,SE3
45897,SE3
45920,SE3
45921,SE3
45922,SE3
45930,SE3
45931,SE3
45932,SE3
45933,SE3
45980,SE3
45991,SE3
45993,SE3
45994,SE3
46100,SE3
46104,SE3
46106,SE3
46111,SE3
46120,SE3
46121,SE3
46122,SE3
46123,SE3
46124,SE3
46125,SE3
46126,SE3
46127,SE3
46129,SE3
46130,SE3
46131,SE3
46132,SE3
46133,SE3
46134,SE3
46135,SE3
46137,SE3
46138,SE3
46139,SE3
46140,SE3
46141,SE3
46142,SE3
46143,SE3
46144,SE3
46150,SE3
46151,SE3
46152,SE3
46153,SE3
46154,SE3
46155,SE3
46157,SE3
46158,SE3
46159,SE3
46160,SE3
46161,SE3
46162,SE3
46163,SE3
46164,SE3
46165,SE3
46166,SE3
46167,SE3
46168,SE3
46170,SE3
46171,SE3
46173,SE3
46177,SE3
46178,SE3
46179,SE3
46180,SE3
46181,SE3
46182,SE3
46183,SE3
46184,SE3
46185,SE3
46186,SE3
46188,SE3
46191,SE3
46192,SE3
46193,SE3
46194,SE3
46195,SE3
46196,SE3
46197,SE3
46198,SE3
46199,SE3
46200,SE3
46220,SE3
46221,SE3
46222,SE3
46223,SE3
46224,SE3
46228,SE3
46230,SE3
46231,SE3
46232,SE3
46233,SE3
46234,SE3
46235,SE3
46236,SE3
46237,SE3
46238,SE3
46240,SE3
46241,SE3
46242,SE3
46250,SE3
46251,SE3
46252,SE3
46253,SE3
46254,SE3
46255,SE3
46256,SE3
46260,SE3
46261,SE3
46269,SE3
46273,SE3
46280,SE3
46281,SE3
46282,SE3
46285,SE3
46291,SE3
46293,SE3
46294,SE3
46295,SE3
46296,SE3
46297,SE3
46301,SE3
46320,SE3
46324,SE3
46325,SE3
46330,SE3
46331,SE3
46332,SE3
46333,SE3
46334,SE3
46335,SE3
46371,SE3
46372,SE3
46375,SE3
46380,SE3
46381,SE3
46383,SE3
46392,SE3
46393,SE3
46394,SE3
46395,SE3
46396,SE3
46397,SE3
46401,SE3
46406,SE3
46420,SE3
46421,SE3
46422,SE3
46423,SE3
46430,SE3
46431,SE3
46432,SE3
46433,SE3
46434,SE3
46440,SE3
46450,SE3
46461,SE3
46462,SE3
46463,SE3
46464,SE3
46465,SE3
46466,SE3
46471,SE3
46472,SE3
46480,SE3
46491,SE3
46492,SE3
46493,SE3
46494,SE3
46495,SE3
46520,SE3
46521,SE3
46530,SE3
46531,SE3
46580,SE3
46581,SE3
46582,SE3
46591,SE3
46593,SE3
46594,SE3
46595,SE3
46596,SE3
46597,SE3
46598,SE3
46680,SE3
46701,SE3
46720,SE3
46721,SE3
46722,SE3
46723,SE3
46730,SE3
46731,SE3
46732,SE3
46735,SE3
46740,SE3
46780,SE3
46781,SE3
46784,SE3
46791,SE3
46792,SE3
46793,SE3
46794,SE3
46795,SE3
46796,SE3
46821,SE3
46822,SE3
46830,SE3
46831,SE3
46832,SE3
46833,SE3
46834,SE3
46880,SE3
46882,SE3
46890,SE3
47110,Unknown
47111,Unknown
47116,SE3
47117,SE3
47120,SE3
47121,SE3
47122,SE3
47130,SE3
47131,SE3
47132,SE3
47133,SE3
47141,Unknown
47142,Unknown
47143,Unknown
47144,Unknown
47150,SE3
47151,Unknown
47160,SE3
47161,SE3
47162,Unknown
47170,Unknown
47171,SE3
47172,SE3
47173,SE3
47180,SE3
47190,Unknown
47191,SE3
47192,SE3
47193,SE3
47194,SE3
47195,SE3
47197,Unknown
47198,SE3
47220,SE3
47221,SE3
47231,SE3
47232,SE3
47291,Unknown
47292,Unknown
47293,SE3
47294,SE3
47295,SE3
47296,SE3
47297,SE3
47298,SE3
47300,SE3
47320,SE3
47321,SE3
47322,SE3
47323,SE3
47331,SE3
47332,SE3
47333,SE3
47334,SE3
47380,SE3
47391,SE3
47392,SE3
47393,SE3
47394,SE3
47395,SE3
47396,SE3
47397,SE3
47398,SE3
47399,SE3
47404,Unknown
47420,Unknown
47431,Unknown
47432,Unknown
47470,Unknown
47471,Unknown
47474,Unknown
47491,Unknown
47492,Unknown
47493,Unknown
47494,SE3
47495,SE3
47496,SE3
47500,Unknown
47510,Unknown
47511,Unknown
47512,Unknown
47520,Unknown
47522,Unknown
47525,Unknown
47531,Unknown
47532,Unknown
47535,Unknown
47536,Unknown
47537,Unknown
47540,Unknown
47541,Unknown
47542,Unknown
47545,Unknown
47550,Unknown
47551,Unknown
47552,Unknown
47553,Unknown
47580,Unknown
50100,SE3
50110,SE3
50111,SE3
50112,SE3
50113,SE3
50114,SE3
50115,SE3
50117,SE3
50118,SE3
50177,SE3
50178,SE3
50179,SE3
50180,SE3
50181,SE3
50182,SE3
50184,SE3
50185,SE3
50186,SE3
50187,SE3
50188,SE3
50189,SE3
50190,SE3
50300,SE3
50330,SE3
50331,SE3
50332,SE3
50333,SE3
50334,SE3
50335,SE3
50336,SE3
50337,SE3
50338,SE3
50342,SE3
50343,SE3
50400,SE3
50407,SE3
50408,SE3
50409,SE3
50410,SE3
50416,SE3
50417,SE3
50418,SE3
50419,SE3
50430,SE3
50431,SE3
50432,SE3
50433,SE3
50434,SE3
50435,SE3
50437,SE3
50438,SE3
50439,SE3
50441,SE3
50442,SE3
50443,SE3
50444,SE3
50445,SE3
50446,SE3
50447,SE3
50450,SE3
50451,SE3
50452,SE3
50453,SE3
50454,SE3
50455,SE3
50456,SE3
50457,SE3
50458,SE3
50460,SE3
50461,SE3
50462,SE3
50463,SE3
50464,SE3
50465,SE3
50466,SE3
50467,SE3
50468,SE3
50470,SE3
50471,SE3
50472,SE3
50475,SE3
50478,SE3
50480,SE3
50482,SE3
50483,SE3
50490,SE3
50491,SE3
50492,SE3
50493,SE3
50494,SE3
50495,SE3
50496,SE3
50497,SE3
50600,SE3
50630,SE3
50631,SE3
50632,SE3
50634,SE3
50635,SE3
50636,SE3
50637,SE3
50638,SE3
50639,SE3
50640,SE3
50641,SE3
50642,SE3
50643,SE3
50644,SE3
50646,SE3
50647,SE3
50648,SE3
50649,SE3
50670,SE3
50700,SE3
50710,SE3
50711,SE3
50715,SE3
50720,SE3
50730,SE3
50731,SE3
50732,SE3
50733,SE3
50734,SE3
50740,SE3
50741,SE3
50742,SE3
50743,SE3
50744,SE3
50745,SE3
50750,SE3
50751,SE3
50752,SE3
50753,SE3
50760,SE3
50761,SE3
50762,SE3
50763,SE3
50764,SE3
50765,SE3
50770,SE3
50771,SE3
50790,SE3
50800,SE3
50801,SE3
50820,SE3
51100,SE3
51102,SE3
51104,SE3
51110,SE3
51120,SE3
51121,SE3
51122,SE3
51123,SE3
51124,SE3
51131,SE3
51141,SE3
51142,SE3
51153,SE3
51154,SE3
51155,SE3
51156,SE3
51157,SE3
51158,SE3
51159,SE3
51161,SE3
51162,SE3
51163,SE3
51164,SE3
51168,SE3
51169,SE3
51170,SE3
51171,SE3
51172,SE3
51173,SE3
51174,SE3
51180,SE3
51181,SE3
51182,SE3
51191,SE3
51192,SE3
51193,SE3
51194,SE3
51195,SE3
51196,SE3
51197,SE3
51198,SE3
51199,SE3
51200,SE3
51220,SE3
51221,SE3
51222,SE3
51223,SE3
51224,SE3
51250,SE3
51251,SE3
51252,SE3
51253,SE3
51254,SE3
51260,SE3
51261,SE3
51262,SE3
51263,SE3
51264,SE3
51265,SE3
51276,SE3
51277,SE3
51280,SE3
51281,SE3
51285,SE3
51290,SE3
51291,SE3
51292,SE3
51293,SE3
51294,SE3
51295,SE3
51321,SE3
51332,SE3
51333,SE3
51334,SE3
51335,SE3
51350,SE3
51370,SE3
51381,SE3
51382,SE3
51391,SE3
51392,SE3
51393,SE3
51394,SE3
51395,SE3
51396,SE3
51397,SE3
51400,SE3
51405,SE3
51406,SE3
51411,SE3
51412,SE3
51420,SE3
51421,SE3
51422,SE3
51423,SE3
51424,SE3
51431,SE3
51432,SE3
51433,SE3
51434,SE3
51435,SE3
51440,SE3
51441,SE3
51442,SE3
51443,SE3
51444,SE3
51450,SE3
51452,SE3
51453,SE3
51454,SE3
51455,SE3
51460,SE3
51461,SE3
51462,SE3
51463,SE3
51470,SE3
51480,SE3
51481,SE3
51483,SE3
51484,SE3
51491,SE3
51492,SE3
51493,SE3
51494,SE3
51495,SE3
51500,SE3
51521,SE3
51522,SE3
51532,SE3
51533,SE3
51534,SE3
51535,SE3
51560,SE3
51561,SE3
51570,SE3
51591,SE3
51592,SE3
51593,SE3
51621,SE3
51622,SE3
51630,SE3
51631,SE3
51632,SE3
51633,SE3
51634,SE3
51650,SE3
51677,SE3
51690,SE3
51691,SE3
51692,SE3
51693,SE3
51694,SE3
51695,SE3
51696,SE3
51700,SE3
51720,SE3
51721,SE3
51722,SE3
51723,SE3
51733,SE3
51734,SE3
51735,SE3
51736,SE3
51737,SE3
51770,SE3
51771,SE3
51781,SE3
51782,SE3
51783,SE3
51791,SE3
51792,SE3
51793,SE3
51794,SE3
51795,SE3
51796,SE3
51802,SE3
51821,SE3
51822,SE3
51830,SE3
51831,SE3
51832,SE3
51833,SE3
51840,SE3
51841,SE3
51842,SE3
51843,SE3
51890,SE3
51891,SE3
51930,SE3
51931,SE3
51990,SE3
51991,SE3
51992,SE4
51993,SE4
51994,SE3
51995,SE4
51996,SE3
51997,SE3
52043,SE3
52101,SE3
52102,SE3
52104,SE3
52105,SE3
52118,SE3
52120,SE3
52121,SE3
52122,SE3
52129,SE3
52130,SE3
52131,SE3
52132,SE3
52133,SE3
52134,SE3
52135,SE3
52136,SE3
52137,SE3
52138,SE3
52139,SE3
52140,SE3
52141,SE3
52142,SE3
52143,SE3
52144,SE3
52145,SE3
52146,SE3
52147,SE3
52151,SE3
52152,SE3
52153,SE3
52154,SE3
52155,SE3
52156,SE3
52160,SE3
52161,SE3
52162,SE3
52163,SE3
52164,SE3
52170,SE3
52171,SE3
52172,SE3
52173,SE3
52174,SE3
52175,SE3
52181,SE3
52185,SE3
52188,SE3
52191,SE3
52192,SE3
52193,SE3
52194,SE3
52195,SE4
52196,SE3
52197,SE3
52198,SE3
52201,SE3
52220,SE3
52221,SE3
52222,SE3
52223,SE3
52224,SE3
52225,SE3
52226,SE3
52230,SE3
52231,SE3
52232,SE3
52233,SE3
52234,SE3
52235,SE3
52236,SE3
52237,SE3
52281,SE3
52282,SE3
52283,SE3
52285,SE3
52291,SE3
52292,SE3
52293,SE3
52294,SE3
52301,SE3
52320,SE3
52321,SE3
52322,SE3
52323,SE3
52324,SE3
52325,SE3
52326,SE3
52330,SE3
52331,SE3
52332,SE3
52333,SE3
52334,SE3
52335,SE3
52336,SE3
52337,SE3
52338,SE3
52339,SE3
52340,SE3
52341,SE3
52343,SE3
52344,SE3
52345,SE3
52360,SE3
52361,SE3
52362,SE3
52372,SE3
52374,SE3
52375,SE3
52376,SE3
52377,SE3
52378,SE3
52384,SE3
52385,SE3
52386,SE3
52390,SE3
52391,SE3
52392,SE3
52393,SE3
52394,SE3
52395,SE3
52396,SE3
52397,SE3
52398,SE3
52399,SE3
52401,SE3
52402,SE3
52420,SE3
52421,SE3
52422,SE3
52423,SE3
52430,SE3
52431,SE3
52432,SE3
52433,SE3
52441,SE3
52442,SE3
52480,SE3
52491,SE3
52492,SE3
52493,SE3
52495,SE3
52496,SE3
53030,SE3
53032,SE3
53101,SE3
53102,SE3
53103,SE3
53110,SE3
53116,SE3
53117,SE3
53118,SE3
53119,SE3
53120,SE3
53129,SE3
53130,SE3
53131,SE3
53132,SE3
53133,SE3
53134,SE3
53135,SE3
53136,SE3
53137,SE3
53138,SE3
53139,SE3
53140,SE3
53141,SE3
53142,SE3
53143,SE3
53150,SE3
53151,SE3
53152,SE3
53153,SE3
53154,SE3
53155,SE3
53156,SE3
53157,SE3
53158,SE3
53159,SE3
53170,SE3
53171,SE3
53173,SE3
53175,SE3
53182,SE3
53185,SE3
53188,SE3
53191,SE3
53192,SE3
53193,SE3
53194,SE3
53195,SE3
53196,SE3
53197,SE3
53198,SE3
53199,SE3
53201,SE3
53220,SE3
53221,SE3
53222,SE3
53223,SE3
53224,SE3
53229,SE3
53230,SE3
53231,SE3
53232,SE3
53233,SE3
53234,SE3
53235,SE3
53236,SE3
53237,SE3
53238,SE3
53240,SE3
53272,SE3
53273,SE3
53274,SE3
53280,SE3
53286,SE3
53288,SE3
53289,SE3
53292,SE3
53293,SE3
53294,SE3
53295,SE3
53296,SE3
53301,SE3
53320,SE3
53321,SE3
53322,SE3
53323,SE3
53329,SE3
53330,SE3
53331,SE3
53332,SE3
53333,SE3
53334,SE3
53372,SE3
53374,SE3
53380,SE3
53382,SE3
53391,SE3
53392,SE3
53394,SE3
53395,SE3
53396,SE3
53397,SE3
53401,SE3
53403,SE3
53420,SE3
53421,SE3
53422,SE3
53423,SE3
53430,SE3
53431,SE3
53432,SE3
53434,SE3
53450,SE3
53460,SE3
53461,SE3
53462,SE3
53473,SE3
53481,SE3
53482,SE3
53484,SE3
53490,SE3
53491,SE3
53492,SE3
53493,SE3
53494,SE3
53495,SE3
53496,SE3
53521,SE3
53523,SE3
53530,SE3
53591,SE3
53592,SE3
53593,SE3
54101,SE3
54102,SE3
54105,SE3
54106,SE3
54107,SE3
54112,SE3
54120,SE3
54121,SE3
54122,SE3
54123,SE3
54124,SE3
54125,SE3
54126,SE3
54127,SE3
54128,SE3
54129,SE3
54130,SE3
54131,SE3
54132,SE3
54133,SE3
54134,SE3
54135,SE3
54136,SE3
54137,SE3
54150,SE3
54151,SE3
54152,SE3
54153,SE3
54154,SE3
54155,SE3
54156,SE3
54157,SE3
54171,SE3
54178,SE3
54180,SE3
54183,SE3
54184,SE3
54185,SE3
54186,SE3
54187,SE3
54193,SE3
54194,SE3
54195,SE3
54197,SE3
54198,SE3
54201,SE3
54218,SE3
54220,SE3
54221,SE3
54222,SE3
54223,SE3
54224,SE3
54230,SE3
54231,SE3
54232,SE3
54233,SE3
54234,SE3
54235,SE3
54236,SE3
54237,SE3
54238,SE3
54239,SE3
54240,SE3
54241,SE3
54242,SE3
54243,SE3
54244,SE3
54245,SE3
54246,SE3
54247,SE3
54266,SE3
54272,SE3
54273,SE3
54274,SE3
54275,SE3
54285,SE3
54286,SE3
54287,SE3
54288,SE3
54291,Unknown
54292,SE3
54293,SE3
54294,SE3
54295,SE3
54301,SE3
54320,SE3
54321,SE3
54322,SE3
54323,SE3
54330,SE3
54331,SE3
54332,SE3
54333,SE3
54334,SE3
54335,SE3
54336,SE3
54337,SE3
54350,SE3
54351,SE3
54380,SE3
54381,SE3
54391,SE3
54392,SE3
54393,SE3
54394,SE3
54395,SE3
54401,SE3
54420,SE3
54421,SE3
54422,SE3
54430,SE3
54431,SE3
54432,SE3
54433,SE3
54434,SE3
54435,SE3
54436,SE3
54450,SE3
54481,SE3
54491,SE3
54492,SE3
54493,SE3
54494,SE3
54501,SE3
54502,SE3
54520,SE3
54521,SE3
54522,SE3
54523,SE3
54530,SE3
54531,SE3
54532,SE3
54533,SE3
54534,SE3
54535,SE3
54541,SE3
54572,SE3
54590,SE3
54591,SE3
54592,SE3
54593,SE3
54594,SE3
54595,SE3
54601,SE3
54618,SE3
54620,SE3
54621,SE3
54622,SE3
54623,SE3
54630,SE3
54631,SE3
54632,SE3
54633,SE3
54634,SE3
54672,SE3
54673,SE3
54681,SE3
54682,SE3
54691,SE3
54692,SE3
54693,SE3
54694,SE3
54695,SE3
54721,SE3
54722,SE3
54730,SE3
54731,SE3
54772,SE3
54781,SE3
54782,SE3
54791,SE3
54792,SE3
54793,SE3
54800,SE3
54820,SE3
54821,SE3
54822,SE3
54831,SE3
54832,SE3
54873,SE3
54874,SE3
54891,SE3
54892,SE3
54893,SE3
54931,SE3
54934,SE3
54937,SE3
54938,SE3
54939,SE3
54940,SE3
54942,SE3
54943,SE3
54947,SE3
54948,SE3
54949,SE3
54950,SE3
54951,SE3
54952,SE3
54953,SE3
54954,SE3
54955,SE3
54956,SE3
54960,SE3
54961,SE3
54962,SE3
54963,SE3
54964,SE3
54965,SE3
54966,SE3
54967,SE3
54970,SE3
54976,SE3
54977,SE3
54991,SE3
54994,SE3
54996,SE3
54998,SE3
54999,SE3
55001,SE4
55002,SE4
55003,SE4
55004,SE4
55005,SE4
55006,SE4
55008,SE4
55009,SE4
55011,SE4
55100,SE4
55101,SE4
55103,SE4
55110,SE4
55111,SE4
55112,SE4
55113,SE4
55114,SE4
55115,SE4
55116,SE4
55117,SE4
55118,SE4
55119,SE4
55120,SE4
55130,SE4
55180,SE4
55181,SE4
55182,SE4
55183,SE4
55184,SE4
55185,SE4
55186,SE4
55189,SE4
55190,SE4
55191,SE4
55192,SE4
55193,SE4
55195,SE4
55199,SE4
55300,SE4
55302,SE4
55303,SE4
55305,SE4
55307,SE4
55308,SE4
55309,SE4
55310,SE4
55311,SE4
55312,SE4
55313,SE4
55314,SE4
55315,SE4
55316,SE4
55317,SE4
55318,SE4
55320,SE4
55321,SE4
55322,SE4
55323,SE4
55324,SE4
55329,SE4
55330,SE4
55331,SE4
55332,SE4
55333,SE4
55334,SE4
55335,SE4
55336,SE4
55337,SE4
55338,SE4
55339,SE4
55400,SE4
55438,SE4
55439,SE4
55445,SE4
55446,SE4
55447,SE4
55448,SE4
55449,SE4
55450,SE4
55451,SE4
55452,SE4
55453,SE4
55454,SE4
55456,SE4
55457,SE4
55458,SE4
55459,SE4
55462,SE4
55463,SE4
55464,SE4
55465,SE4
55466,SE4
55472,SE4
55473,SE4
55474,SE4
55475,SE4
55592,SE4
55593,SE4
55594,SE4
55600,SE4
55610,SE4
55611,SE4
55612,SE4
55614,SE4
55615,SE4
55616,SE4
55625,SE4
55626,SE4
55627,SE4
55628,SE4
55629,SE4
55631,SE4
55632,SE4
55633,SE4
55650,SE4
55652,SE4
55800,SE4
55810,SE4
56101,SE4
56102,SE4
56104,SE4
56105,SE4
56106,SE4
56120,SE4
56121,SE4
56122,SE4
56123,SE4
56124,SE4
56125,SE4
56130,SE4
56131,SE4
56132,SE4
56133,SE4
56134,SE4
56135,SE4
56136,SE4
56138,SE4
56139,SE4
56140,SE4
56141,SE4
56142,SE4
56143,SE4
56144,SE4
56146,SE4
56148,SE4
56149,SE4
56150,SE4
56151,SE4
56160,SE4
56161,SE4
56162,SE4
56163,SE4
56182,SE4
56183,SE4
56184,SE4
56185,SE4
56191,SE4
56192,SE4
56193,SE4
56195,SE4
56196,SE4
56202,SE4
56220,SE4
56221,SE4
56222,SE4
56223,SE4
56230,SE4
56231,SE4
56232,SE4
56233,SE4
56240,SE4
56241,SE4
56242,SE4
56250,SE4
56280,SE4
56291,SE4
56301,SE4
56320,SE4
56321,SE4
56322,SE4
56331,SE4
56332,SE4
56391,SE4
56392,SE4
56393,SE4
56394,SE4
56421,SE4
56422,SE4
56423,SE4
56424,SE4
56428,SE4
56431,SE4
56432,SE4
56433,SE4
56434,SE4
56435,SE4
56436,SE4
56491,SE4
56518,SE3
56520,SE3
56521,SE3
56522,SE3
56523,SE3
56524,SE3
56528,SE3
56531,SE3
56532,SE3
56533,SE3
56534,SE3
56576,SE4
56591,SE3
56592,SE3
56593,SE3
56594,SE3
56596,SE4
56597,SE4
56600,SE3
56601,SE3
56618,SE3
56620,SE3
56621,SE3
56622,SE3
56623,SE3
56624,SE3
56631,SE3
56632,SE3
56633,SE3
56634,SE3
56635,SE3
56636,SE3
56637,SE3
56680,SE3
56691,SE3
56692,SE3
56693,SE3
56701,SE4
56720,SE4
56721,SE4
56722,SE4
56723,SE4
56724,SE4
56730,SE4
56731,SE4
56732,SE4
56733,SE4
56791,SE4
56792,SE4
56793,SE4
56821,SE4
56822,SE4
56823,SE4
56824,SE4
56830,SE4
56831,SE4
56832,SE4
56891,SE4
56892,SE4
56893,SE4
57100,SE4
57103,SE4
57106,SE4
57110,SE4
57119,SE4
57120,SE4
57121,SE4
57122,SE4
57123,SE4
57124,SE4
57129,SE4
57131,SE4
57132,SE4
57133,SE4
57134,SE4
57135,SE4
57136,SE4
57137,SE4
57138,SE4
57139,SE4
57140,SE4
57141,SE4
57142,SE4
57143,SE4
57161,SE4
57162,SE4
57163,SE4
57164,SE4
57165,SE4
57166,SE4
57167,SE4
57168,SE4
57169,SE4
57171,SE4
57172,SE4
57173,SE4
57174,SE4
57175,SE4
57176,SE4
57177,SE4
57178,SE4
57180,SE4
57181,SE4
57182,SE4
57183,SE4
57185,SE4
57188,SE4
57192,SE4
57193,SE4
57194,SE4
57195,SE4
57197,SE4
57200,SE4
57201,SE4
57204,SE4
57205,SE4
57206,SE4
57207,SE4
57220,SE4
57221,SE4
57222,SE4
57223,SE4
57224,SE4
57225,SE4
57226,SE4
57227,SE4
57228,SE4
57229,SE4
57230,SE4
57231,SE4
57232,SE4
57235,SE4
57236,SE4
57237,SE4
57240,SE4
57241,SE4
57242,SE4
57250,SE4
